Target|Predicted|PredictedLabel 0.110014
0|0.0502224|0
0|0.00578622|0
0|-0.00711891|0
0|-0.000960276|0
0|-0.0146452|0
0|0.0165106|0
0|-0.001648|0
0|-0.00970904|0
0|-0.00680652|0
0|-0.00126072|0
0|0.0056623|0
0|0.00646136|0
0|-0.00642644|0
0|0.010989|0
0|0.00604189|0
0|0.0190121|0
0|0.00484692|0
0|0.0181311|0
0|0.0200418|0
0|0.0180756|0
0|0.0167893|0
0|0.0240721|0
0|0.0455535|0
0|0.0281526|0
0|0.00488546|0
0|-0.0202069|0
0|-0.0341499|0
0|0.00124019|0
0|-0.00318554|0
0|-0.0111316|0
0|-0.0130898|0
0|-0.00822685|0
0|-0.0223019|0
0|-0.0106671|0
0|0.000889534|0
0|0.00268342|0
0|0.00801169|0
0|0.00579819|0
0|0.0128749|0
0|0.0197834|0
0|0.0395169|0
0|0.0277344|0
0|0.0200254|0
0|0.0337918|0
0|0.0287512|0
0|0.0300296|0
0|0.0385416|0
0|0.0292674|0
0|0.0252259|0
0|-0.00431953|0
0|0.111404|1
0|0.00857895|0
0|-0.0138495|0
0|-0.00296681|0
0|0.0238857|0
0|0.00395113|0
0|-0.00249473|0
0|0.00570391|0
0|-0.0127749|0
0|0.000974616|0
0|0.00579389|0
0|0.0073177|0
0|0.000136909|0
0|0.01247|0
0|0.00726009|0
0|0.00632719|0
0|0.00612352|0
0|0.00551734|0
0|0.00555381|0
0|0.0130732|0
0|0.0110555|0
0|0.0144494|0
0|0.0113504|0
0|0.0403136|0
0|0.0145088|0
0|0.0130902|0
0|0.0472739|0
0|0.0333469|0
0|0.0246913|0
0|0.0213208|0
0|0.0197398|0
0|0.0200861|0
0|0.0197517|0
0|0.0306642|0
0|0.0126102|0
0|0.0321417|0
0|0.0313939|0
0|0.0359679|0
0|0.00693932|0
0|0.0332038|0
0|0.0274255|0
0|0.0143933|0
0|0.00214767|0
0|-0.00541377|0
0|0.0029311|0
0|-0.00544393|0
0|-0.00745978|0
0|-0.0173199|0
0|-0.000657912|0
0|-0.00809209|0
0|-0.00380705|0
0|-0.0155061|0
0|-0.00738555|0
0|-0.00588049|0
0|-0.00692903|0
0|-0.00826111|0
0|-0.00722339|0
0|-0.00702779|0
0|-0.00495737|0
0|-0.00291863|0
0|-0.00774517|0
0|-0.0046925|0
0|0.00149432|0
0|-0.00844848|0
0|-2.84878e-06|0
0|0.000241592|0
0|0.00417132|0
0|0.0165596|0
0|0.00684558|0
0|0.00969956|0
0|0.00647802|0
0|0.00991561|0
0|0.00318851|0
0|0.00322426|0
0|0.00527668|0
0|0.0125498|0
0|0.00388596|0
0|0.00636352|0
0|0.00623235|0
0|0.00960295|0
0|0.005624|0
0|0.00985243|0
0|0.0105665|0
0|0.00645024|0
0|0.0278961|0
0|0.0171969|0
0|0.0176707|0
0|0.026839|0
0|0.020451|0
0|0.0220993|0
0|0.0107847|0
0|0.0359789|0
0|0.0164425|0
0|0.0258996|0
0|0.0391167|0
0|0.0345081|0
0|0.0248272|0
0|0.0256897|0
0|0.0245183|0
0|0.0302241|0
0|0.0249587|0
0|0.00326185|0
0|-0.0548093|0
0|-0.00246651|0
0|-0.0216228|0
0|-0.0256116|0
0|-0.0234605|0
0|-0.0146375|0
0|0.0274553|0
0|0.0129014|0
0|-0.0110915|0
0|0.0104514|0
0|-0.00732759|0
0|-0.00639987|0
0|-0.0174715|0
0|0.0288713|0
0|0.0122724|0
0|-0.00615339|0
0|2.16354e-05|0
0|0.0129115|0
0|0.0170879|0
0|0.00986197|0
0|0.00100956|0
0|-0.00343246|0
0|-0.000895534|0
0|-0.0364284|0
0|-0.0149806|0
0|0.0135334|0
0|0.00454109|0
0|0.00303872|0
0|0.0200154|0
0|0.101222|0
