Target|Predicted|PredictedLabel 0.0871784
0|0.0367316|0
0|-0.00491266|0
0|-0.0183233|0
0|-0.00789589|0
0|-0.00704267|0
0|0.00709715|0
0|0.00904918|0
0|0.00351459|0
0|-0.00354753|0
0|-0.00450827|0
0|-0.00103752|0
0|0.00162891|0
0|0.00800803|0
0|0.0145236|0
0|0.00351949|0
0|0.00760827|0
0|0.0162885|0
0|0.00984081|0
0|0.0247215|0
0|0.0294595|0
0|0.0232806|0
0|0.0233968|0
0|0.0634672|0
0|0.0254282|0
0|0.00399446|0
0|0.0366386|0
0|0.00393665|0
0|0.00285735|0
0|-0.00480169|0
0|-0.0157761|0
0|-0.0175295|0
0|-0.0113633|0
0|-0.022308|0
0|-0.002154|0
0|-0.00301633|0
0|-0.00142955|0
0|0.0102819|0
0|0.00180965|0
0|0.003754|0
0|0.0254344|0
0|0.0253681|0
0|0.0186974|0
0|0.0218003|0
0|0.0247407|0
0|0.0251554|0
0|0.0249322|0
0|0.0395201|0
0|0.0418462|0
0|0.0408116|0
0|-0.00806075|0
0|0.0317698|0
0|-0.00243268|0
0|-0.000522069|0
0|-0.00654211|0
0|0.0350025|0
0|-0.00263673|0
0|-0.00212992|0
0|-0.000721037|0
0|0.00866366|0
0|-0.000178007|0
0|-0.000255256|0
0|0.00864313|0
0|0.0120914|0
0|0.0117351|0
0|0.00915746|0
0|0.00950048|0
0|0.00593381|0
0|-0.00248481|0
0|0.00614532|0
0|0.0117732|0
0|0.00454268|0
0|0.0110906|0
0|0.061709|0
0|0.0524263|0
0|0.00965515|0
0|0.0129269|0
0|0.105848|1
0|0.0200965|0
0|0.0159138|0
0|0.0179839|0
0|0.0177491|0
0|0.0199001|0
0|0.0178919|0
0|0.0209154|0
0|0.0258235|0
0|0.0239516|0
0|0.0336293|0
0|0.0396271|0
0|0.025137|0
0|0.0430975|0
0|0.0498634|0
0|0.0336801|0
0|0.00732171|0
0|0.000734011|0
0|0.00646322|0
0|0.00252488|0
0|0.00197929|0
0|0.0250963|0
0|0.00503551|0
0|0.000862135|0
0|-0.00560073|0
0|-0.00197316|0
0|-0.00239246|0
0|-0.0032755|0
0|-0.00227429|0
0|-0.00302456|0
0|0.000440679|0
0|-0.0202265|0
0|0.000184321|0
0|-0.00488926|0
0|-0.015515|0
0|-0.00209337|0
0|-0.00199129|0
0|-0.00673815|0
0|0.000240689|0
0|-0.00196593|0
0|0.000159687|0
0|0.00351998|0
0|0.001691|0
0|0.00445439|0
0|0.00102941|0
0|0.0119543|0
0|0.00601482|0
0|0.00168288|0
0|0.0036338|0
0|0.00927589|0
0|0.0027277|0
0|0.00375747|0
0|0.00173245|0
0|0.00415128|0
0|-0.00056675|0
0|0.00736704|0
0|0.00771281|0
0|0.0150786|0
0|0.013018|0
0|0.00695508|0
0|0.0132925|0
0|0.0177947|0
0|0.0169532|0
0|0.0139265|0
0|-0.00368998|0
0|0.0236893|0
0|0.0463618|0
0|0.0166796|0
0|0.0191213|0
0|0.030385|0
0|0.0237295|0
0|0.0207149|0
0|0.023223|0
0|0.0277126|0
0|0.0170284|0
0|0.00321513|0
0|-0.026227|0
0|0.00310467|0
0|-0.0122539|0
0|-0.00928795|0
0|-0.0140769|0
0|-0.00671127|0
0|-0.0743019|0
0|0.0250834|0
0|-0.00155267|0
0|0.00332813|0
0|-0.00275817|0
0|-0.00587606|0
0|-0.00464159|0
0|0.0412489|0
0|0.00365355|0
0|-0.00310561|0
0|-0.00352391|0
0|0.00481375|0
0|0.00499914|0
0|0.00622481|0
0|0.00151853|0
0|0.00115689|0
0|0.0050746|0
0|-0.0176846|0
0|-0.0152986|0
0|-0.000417812|0
0|0.00556155|0
0|0.00204235|0
0|0.0169593|0
0|0.0555843|0
0|0.0232207|0
0|0.00241508|0
0|0.00690652|0
0|0.00743908|0
0|0.0128565|0
0|0.0264873|0
0|0.0247672|0
0|0.0255738|0
0|0.00930613|0
0|0.00328573|0
0|0.0965724|1
0|0.0265433|0
0|0.0298493|0
0|0.075107|0
0|0.0417296|0
0|0.0463041|0
0|0.0760895|0
0|0.0877289|1
0|0.0423458|0
0|0.0365774|0
0|0.0429914|0
0|-0.00757267|0
0|-0.0197419|0
0|0.0334974|0
0|0.0028419|0
0|0.00252871|0
0|0.00212543|0
0|0.00177376|0
0|0.00147116|0
0|0.00121787|0
0|0.00101404|0
0|0.000859842|0
0|0.000755415|0
0|0.00070091|0
0|0.000696471|0
0|0.000742237|0
0|0.000838345|0
0|0.000984925|0
0|0.0152792|0
0|0.000568619|0
0|0.019265|0
0|0.00461475|0
0|0.0108864|0
0|0.0408425|0
0|0.00723358|0
0|0.0506448|0
0|0.0113966|0
0|0.0207065|0
0|0.0086125|0
0|0.00542962|0
0|0.0211124|0
0|0.00681408|0
0|0.0377195|0
0|0.0144019|0
0|0.0118513|0
0|0.00350589|0
0|0.0142607|0
0|0.0152689|0
0|0.0196659|0
0|0.0196442|0
0|0.0156699|0
0|0.0161859|0
0|0.0251152|0
0|0.0247613|0
0|0.0316359|0
0|0.0502418|0
0|0.0323481|0
0|0.0446092|0
0|0.00250017|0
0|0.00135936|0
0|-0.00970196|0
0|-0.00899259|0
0|-0.00620375|0
0|-0.00131104|0
0|-0.0177077|0
0|0.00620121|0
0|-0.00647095|0
0|-0.00641197|0
0|0.00177292|0
0|0.011713|0
0|0.00599715|0
0|-0.00310151|0
0|0.000734478|0
0|-0.0112318|0
0|-0.000932143|0
0|-0.00284855|0
0|0.002579|0
0|-0.000318136|0
0|0.00486178|0
0|0.00364582|0
0|0.0413069|0
0|0.025951|0
0|0.0074877|0
0|0.0142277|0
0|0.0233106|0
0|0.0250986|0
0|0.0226604|0
0|0.0456811|0
0|0.0287192|0
0|0.0230936|0
0|0.0271928|0
0|0.0722183|0
0|0.027783|0
0|0.0347421|0
0|0.0163866|0
0|-0.00313328|0
0|-0.0203252|0
0|-0.0103343|0
0|0.0139846|0
0|-0.0427578|0
0|0.042598|0
0|0.0325752|0
0|0.0563785|0
0|0.0259423|0
0|0.0110657|0
0|0.0474383|0
0|0.0292775|0
0|0.0295227|0
0|0.157275|1
0|0.0317073|0
0|-0.0218966|0
0|-0.0228823|0
0|-0.0136625|0
0|-0.00451105|0
0|-0.0053561|0
0|0.0102665|0
0|-0.00289607|0
0|0.00333691|0
0|0.0425209|0
0|0.0236717|0
0|0.00110754|0
0|0.0376514|0
0|0.0138946|0
0|0.0117025|0
0|0.0142873|0
0|0.0308152|0
0|0.0636542|0
0|0.0272319|0
0|0.0366578|0
0|0.0353063|0
0|0.0318549|0
0|0.0567577|0
0|0.0323009|0
0|0.040175|0
0|0.0372202|0
0|0.0200782|0
0|0.0224944|0
0|0.0294361|0
0|0.0210762|0
0|0.0259619|0
0|0.0195393|0
0|0.00395557|0
0|0.0453786|0
0|0.0213568|0
0|0.0290084|0
0|-0.00984056|0
0|-0.000459927|0
0|0.00385671|0
0|0.00100004|0
0|-0.00831417|0
0|-0.00263653|0
0|-0.0103094|0
0|0.00316862|0
0|-0.0110027|0
0|-4.27109e-05|0
0|0.00511082|0
0|0.00189607|0
0|0.0110072|0
0|0.0152393|0
0|-0.000173553|0
0|0.00669031|0
0|0.0361286|0
0|0.000306152|0
0|0.023314|0
0|0.0141656|0
0|0.032859|0
0|0.026315|0
0|0.0361088|0
0|0.0156901|0
0|0.0592983|0
0|0.0296085|0
0|0.0403375|0
0|0.0353354|0
0|0.0589015|0
0|0.0347666|0
0|-0.000603366|0
0|-0.0245068|0
0|-0.00128266|0
0|-0.00182615|0
0|0.0054279|0
0|-0.0159619|0
0|0.00278686|0
0|0.00110374|0
0|0.00314307|0
0|0.0235239|0
0|0.0156737|0
0|0.012797|0
0|0.0226996|0
0|0.0263132|0
0|0.060719|0
0|0.0388432|0
0|-0.00344335|0
0|-0.0159302|0
0|-0.0234611|0
0|-0.000417716|0
0|-0.00141273|0
0|-0.00202191|0
0|-0.0288586|0
0|-0.0104237|0
0|-0.00454698|0
0|-0.00399408|0
0|-0.00234377|0
0|0.00730705|0
0|-0.00584455|0
0|0.00306408|0
0|-0.00483123|0
0|0.00149787|0
0|0.000760947|0
0|0.017665|0
0|-0.0123791|0
0|0.0327762|0
0|0.0121178|0
0|0.00200743|0
0|0.00148124|0
0|0.0077454|0
0|0.0073728|0
0|0.00540163|0
0|0.0062736|0
0|0.00918668|0
0|0.000742453|0
0|0.0102956|0
0|0.0375407|0
0|0.0302884|0
0|-0.0147788|0
0|0.0204982|0
0|0.0138876|0
0|0.0159347|0
0|0.0152745|0
0|0.0202791|0
0|0.039708|0
0|0.0310457|0
0|0.017034|0
0|0.0248678|0
0|0.0317352|0
0|0.0913287|1
0|0.0294278|0
0|0.0291337|0
0|0.0513714|0
0|0.0508847|0
0|0.0387156|0
0|0.044156|0
0|0.00321138|0
0|0.0230286|0
0|-0.0207186|0
0|0.00144649|0
0|-0.00154772|0
0|-0.0143783|0
0|-0.0133054|0
0|0.00746815|0
0|-0.000366123|0
0|0.0275215|0
0|0.0261642|0
0|0.0300549|0
0|0.0195593|0
0|0.0102131|0
0|-0.00278367|0
0|0.00439701|0
0|0.00083197|0
0|-0.00329122|0
0|-0.00345737|0
0|0.00240893|0
0|-0.00409154|0
0|-0.00178916|0
0|0.00159622|0
0|0.00345399|0
0|0.00750542|0
0|0.00397574|0
0|0.00121732|0
0|0.00761349|0
0|0.012106|0
0|0.0180901|0
0|0.01479|0
0|0.0140762|0
0|0.00995669|0
0|0.00984435|0
0|0.0159282|0
0|0.00320888|0
0|0.0189073|0
0|0.0279922|0
0|0.0272094|0
0|0.0356751|0
0|0.022527|0
0|0.0224548|0
0|0.0279241|0
0|0.00348569|0
0|0.00576869|0
0|0.00893133|0
0|0.00607065|0
0|-0.15296|0
0|0.0860561|0
0|0.00999079|0
0|-0.00322359|0
0|0.0187916|0
0|0.0154568|0
0|-0.0555464|0
0|0.026|0
0|-0.00976959|0
0|-0.0289255|0
0|0.0357392|0
0|0.00537623|0
0|0.000928852|0
0|-0.00822705|0
0|0.0045178|0
0|0.00137698|0
0|-0.00578286|0
0|0.0303505|0
0|0.0166565|0
0|0.000433774|0
0|0.00556876|0
0|-0.0010302|0
0|0.00744797|0
0|-0.00391454|0
0|0.00261911|0
0|-0.00527118|0
0|0.00741798|0
0|-0.00574413|0
0|0.0074233|0
0|0.0378099|0
0|-0.138073|0
0|-0.0565319|0
0|0.0092904|0
0|0.0177036|0
0|0.022601|0
0|0.0157082|0
0|0.0179286|0
0|0.0219387|0
0|0.0368553|0
0|0.0222594|0
0|0.0299991|0
0|0.105222|1
0|0.0775667|0
0|0.0276331|0
0|0.0627804|0
0|0.079531|0
0|0.0667967|0
0|0.0513127|0
0|0.0410816|0
0|0.0956484|1
0|0.06588|0
0|0.0692869|0
0|0.0498946|0
0|0.0343863|0
0|0.0616338|0
0|0.0653891|0
0|0.0652979|0
0|0.0793988|0
0|0.0735895|0
0|0.0753813|0
0|0.0800539|0
0|0.0769077|0
0|0.0844077|0
0|0.07328|0
0|0.118613|1
0|0.0324009|0
0|0.0766239|0
0|0.0769494|0
0|0.0801586|0
0|0.0726981|0
0|0.0580145|0
0|-0.0110638|0
0|0.0705781|0
0|0.0683489|0
0|0.0668657|0
0|0.0678672|0
1|0.0768139|0
1|0.0916871|1
1|0.103918|1
1|0.105145|1
1|0.0470912|0
1|0.0844578|0
1|0.0746145|0
1|0.0952691|1
1|0.0926004|1
1|0.107916|1
0|0.00638195|0
0|-0.00169787|0
0|0.00897924|0
0|0.00849112|0
0|0.00095467|0
0|-0.0208731|0
0|-0.0125948|0
0|0.00284232|0
0|0.00150665|0
0|-0.00916219|0
0|-0.00493751|0
0|-0.00421944|0
0|0.00150024|0
0|0.00256183|0
0|-0.00336191|0
0|-0.0021281|0
