Target|Predicted|PredictedLabel 0.095676
0|-0.0653364|0
0|0.00179921|0
0|0.014594|0
0|0.00188081|0
0|-0.00961837|0
0|0.00798439|0
0|-0.00191757|0
0|-0.00341954|0
0|-0.00698971|0
0|0.00923085|0
0|0.000803254|0
0|0.0171301|0
0|0.0154483|0
0|0.00482522|0
0|2.7262e-05|0
0|0.0171498|0
0|0.00598595|0
0|0.0125249|0
0|0.0342226|0
0|0.0251837|0
0|0.0158772|0
0|0.0258251|0
0|0.0493757|0
0|0.0464458|0
0|0.00248061|0
0|-0.00358104|0
0|-0.00624614|0
0|0.0136865|0
0|0.0170037|0
0|0.00797142|0
0|-0.00565147|0
0|0.00688458|0
0|0.0345908|0
0|0.00472931|0
0|0.00307722|0
0|0.0216884|0
0|-0.000103184|0
0|0.00251518|0
0|0.0036574|0
0|0.0111767|0
0|0.00856501|0
0|0.0284858|0
0|0.0191696|0
0|0.0092857|0
0|0.0273554|0
0|0.0284515|0
0|0.0396965|0
0|0.0475002|0
0|0.0422596|0
0|-0.00374077|0
0|0.0295629|0
0|0.0124288|0
0|-0.011945|0
0|0.00814929|0
0|0.0135187|0
0|0.00184506|0
0|0.00223979|0
0|0.00312824|0
0|0.00124251|0
0|0.00681415|0
0|0.00477444|0
0|0.00879928|0
0|-0.00102524|0
0|0.00516997|0
0|0.0150137|0
0|0.00958709|0
0|0.00299384|0
0|0.00417682|0
0|0.000632828|0
0|0.00485579|0
0|0.000731143|0
0|0.00653647|0
0|0.0970325|1
0|0.024429|0
0|0.00836128|0
0|0.00610877|0
0|0.107805|1
0|0.00393913|0
0|0.0150656|0
0|0.0157473|0
0|0.0149193|0
0|0.0135359|0
0|0.0146467|0
0|0.020913|0
0|0.030625|0
0|0.0250006|0
0|0.0249776|0
0|0.049253|0
0|0.0252946|0
0|0.0634339|0
0|0.0613385|0
0|0.0345975|0
0|-0.000574448|0
0|-0.00581184|0
0|-0.00217023|0
0|-0.000307762|0
0|-0.0119626|0
0|-0.00977957|0
0|-0.00551539|0
0|-0.00293068|0
0|-0.00820998|0
0|-0.0177317|0
0|-0.00982901|0
0|-0.00928862|0
0|-0.00857111|0
0|-0.00726542|0
0|-0.000800339|0
0|-0.0138158|0
0|-0.00615084|0
0|-0.0097722|0
0|-0.00870748|0
0|-0.00572887|0
0|-0.00705598|0
0|-0.00474325|0
0|-0.00401033|0
0|-0.00381851|0
0|-0.00311841|0
0|0.015577|0
0|0.00725049|0
0|0.0137926|0
0|0.0102682|0
0|0.0137348|0
0|0.013643|0
0|0.0114396|0
0|0.0145568|0
0|0.022242|0
0|0.013997|0
0|0.0154994|0
0|0.0180363|0
0|0.0255115|0
0|0.0166321|0
0|0.0236888|0
0|0.0199045|0
0|0.0328371|0
0|0.0188547|0
0|0.0279406|0
0|0.0198998|0
0|0.0253686|0
0|0.0360429|0
0|0.0247436|0
0|0.0299086|0
0|0.0305076|0
0|0.0190496|0
0|0.0317629|0
0|0.0412193|0
0|0.0400846|0
0|0.0386039|0
0|0.0423981|0
0|0.0398547|0
0|0.0369973|0
0|0.0369554|0
0|0.00083394|0
0|0.00142526|0
0|-0.000838771|0
0|-0.0101642|0
0|-0.00958662|0
0|-0.00846177|0
0|-0.00904679|0
0|-0.0661307|0
0|-0.0122247|0
0|-0.000672697|0
0|0.00267448|0
0|-0.00515334|0
0|-0.0102959|0
0|-0.0122714|0
0|0.0561453|0
0|0.0120909|0
0|-0.00709278|0
0|-0.00191899|0
0|0.00621164|0
0|0.00815866|0
0|0.00444667|0
0|0.0010976|0
0|0.000212058|0
0|0.00197094|0
0|0.0416053|0
0|0.0183516|0
0|0.0226548|0
0|0.00694215|0
0|0.00330572|0
0|0.0418398|0
0|0.102346|1
0|0.0397356|0
0|0.0101238|0
0|0.0132737|0
0|-0.0382692|0
0|0.0229771|0
0|0.0139868|0
0|0.00986486|0
0|0.0269356|0
0|0.01969|0
0|0.0255259|0
0|0.0655639|0
0|0.0422441|0
0|0.0252647|0
0|0.0329368|0
0|0.0317445|0
0|0.0329839|0
0|0.0470775|0
0|0.0562754|0
0|0.0396146|0
0|0.0504237|0
0|0.0425096|0
0|0.00324595|0
0|-0.0625543|0
0|0.0091191|0
0|0.00305206|0
0|0.00191414|0
0|0.00244004|0
0|0.00290638|0
0|0.00339257|0
0|0.00389842|0
0|0.0044238|0
0|0.00496858|0
0|0.0055326|0
0|0.00611574|0
0|0.00671784|0
0|0.00733878|0
0|0.0079784|0
0|0.00863657|0
0|0.000199471|0
0|0.00968646|0
0|0.0275056|0
0|0.0468872|0
0|-0.00196415|0
0|-0.00245211|0
0|0.00672592|0
0|0.0303771|0
0|0.015382|0
0|-0.0306608|0
0|0.0103671|0
0|0.00461221|0
0|0.00754719|0
0|0.00573275|0
0|0.0176425|0
0|0.00766761|0
0|0.00554688|0
0|0.01411|0
0|0.0183929|0
0|0.0158185|0
0|0.0186655|0
0|0.0187126|0
0|0.0111982|0
0|0.0187576|0
0|0.0186074|0
0|0.0212622|0
0|0.025812|0
0|0.0118117|0
0|0.0328713|0
0|0.0315202|0
0|6.1431e-05|0
0|-0.00760478|0
0|0.00488183|0
0|-0.00184538|0
0|-0.00237315|0
0|0.016101|0
0|0.0158485|0
0|0.00839064|0
0|-0.00293298|0
0|-0.00924565|0
0|-0.00917285|0
0|-0.00346906|0
0|-0.0257131|0
0|-0.00094123|0
0|-0.0024541|0
0|-0.0311639|0
0|0.00280681|0
0|0.000189868|0
0|0.00052568|0
0|-0.00343148|0
0|0.0044607|0
0|0.00798012|0
0|0.0200732|0
0|0.0235889|0
0|0.0175923|0
0|0.0180385|0
0|0.0215067|0
0|0.0198996|0
0|0.00390824|0
0|0.0343989|0
0|0.0238043|0
0|0.0209756|0
0|0.0248801|0
0|0.0432652|0
0|0.0260055|0
0|0.032198|0
0|0.0308231|0
0|-0.00227275|0
0|-0.0201751|0
0|-0.00821524|0
0|0.0698173|0
0|0.0195973|0
0|0.0368719|0
0|-0.000505543|0
0|0.0228223|0
0|0.017698|0
0|0.0124691|0
0|0.0169609|0
0|0.0401744|0
0|0.0250354|0
0|0.0581345|0
0|0.0660641|0
0|0.00227936|0
0|-0.00920847|0
0|-0.0132603|0
0|0.00101566|0
0|-0.00862318|0
